customer_id,age,gender,marital_status,education_level,region,employment_status,owns_home,has_auto_loan,annual_income,credit_score,credit_limit,tenure,card_type,num_transactions,avg_transaction_value,online_shopping_freq,reward_points_balance,travel_frequency,utility_payment_count,num_children,num_credit_cards,monthly_spend
91869235,72,male,married,bachelors,midwest,student,0,0,16969.39317294359,617.4212304587725,3655.537790348993,6,standard,7,38.81901850939073,4.0,2849.733091816119,3,7.0,0,8,1277.32
83019302,24,female,married,bachelors,northeast,employed,1,0,54486.72172417314,729.7296537148537,16082.616932709669,6,gold,11,14.48837730846157,9.0,6547.070733951153,3,2.0,2,8,1748.69
73993115,26,male,married,graduate,northeast,self-employed,1,1,72924.80305828642,686.3961206423362,15181.413759853762,9,standard,9,25.891167031647456,13.0,8366.074392680965,3,3.0,2,8,1745.29
35728851,41,female,married,,south,unemployed,1,0,89499.77626850593,730.3145657462987,19362.973142548493,16,gold,12,42.973149536965785,7.0,10612.049702378372,4,3.0,1,8,2094.72
56633814,53,female,married,high school,south,unemployed,1,1,62068.06897524785,662.2036997649024,12874.86992195372,8,standard,8,174.87588358237153,15.0,7495.389061283531,5,6.0,2,8,2564.99
51314768,56,female,married,bachelors,south,self-employed,1,1,36051.492073636255,633.4570037022082,7225.885685878995,7,standard,9,48.03202040746442,6.0,4704.172398738066,2,3.0,0,8,1345.94
51472310,41,male,married,bachelors,northeast,unemployed,1,1,177328.1063615871,703.210018122577,40693.12312168077,17,platinum,25,25.257570330341697,10.0,18716.09805195675,4,9.0,3,8,2990.5
36578566,44,male,married,high school,northeast,unemployed,1,1,87190.89354279716,681.6814125188964,19548.5768405699,6,standard,12,39.00092774665225,9.0,9544.665932251048,4,4.0,4,8,2285.47
21918434,22,female,single,bachelors,west,unemployed,1,0,44396.816947626285,758.5740375890675,10191.7604315946,10,gold,7,38.72974379439418,6.0,5563.163300076312,1,4.0,0,8,1130.13
54116135,23,female,single,bachelors,midwest,self-employed,0,0,39093.14833469634,670.89243210669,7631.694466644845,10,standard,6,13.13238676863394,6.0,4671.900225087347,4,3.0,0,8,572.12
69697340,61,male,married,bachelors,midwest,student,0,1,87096.4293212186,768.3276076002927,22467.797559716917,1,platinum,12,28.25771176743312,13.0,9939.247490780006,2,5.0,0,8,1776.06
13289965,27,male,single,bachelors,west,employed,1,1,8111.954291136745,610.2725802225599,1490.9594286748202,3,standard,4,40.20443195019496,9.0,1689.7505028771295,2,7.0,2,8,1180.33
45062283,60,female,married,bachelors,south,unemployed,1,1,169780.90981227293,690.9904892410693,40245.634185525625,18,platinum,21,17.001536663273466,10.0,17786.524901215085,4,3.0,1,8,2027.1
86379029,37,female,single,,northeast,student,0,1,23112.437429863377,661.8156340773522,4515.753370766162,2,standard,11,31.70751515982979,3.0,3287.7696036789407,0,,0,8,1136.54
80377909,70,male,married,graduate,south,employed,0,0,120118.91785102042,710.9656507026407,29220.326043372475,8,gold,15,23.96411431196876,16.0,12540.574327317074,2,6.0,1,8,2112.44
87210363,22,female,single,bachelors,midwest,unemployed,0,0,74386.46382785995,681.1635112873215,16386.265385498806,3,standard,13,30.057690598148955,,8540.008229621597,2,5.0,0,8,1135.27
34118905,53,female,married,graduate,south,student,0,0,79904.17343989453,669.8653382108636,18710.576006176867,8,standard,18,32.42035381515538,11.0,8330.334553276974,4,3.0,1,8,1432.4
77513350,26,male,single,bachelors,northeast,self-employed,1,1,56358.99100129791,749.4277747202179,12435.211467584488,10,gold,8,24.96356894747496,3.0,6627.22143354569,3,2.0,1,8,1869.09
12591547,35,female,married,bachelors,northeast,self-employed,1,1,33634.14524603997,739.7059270120362,8566.681413436081,10,gold,7,30.89743290666456,6.0,4290.892659200181,1,4.0,3,8,1918.62
96280992,36,female,married,bachelors,west,employed,0,0,16774.534667129737,590.7319006935,2818.3174985458536,19,standard,5,42.16276559206909,8.0,2801.178467145351,0,5.0,1,8,1206.88
14493640,33,male,married,bachelors,south,self-employed,0,0,27874.66330609421,653.5148271803988,5347.8564697341335,13,standard,12,102.34442001081794,11.0,3869.290495038264,3,1.0,1,8,1773.2
69304391,63,male,married,graduate,midwest,self-employed,0,1,69689.80548419451,761.1611971399525,17093.632760561333,17,gold,7,21.92826051262687,8.0,7900.631334966046,2,6.0,0,8,1406.73
76737539,31,female,single,bachelors,west,unemployed,1,0,122194.68545691096,710.5955390691723,32452.79219480825,12,gold,12,26.00571472020704,9.0,13270.98629979622,3,2.0,0,8,2036.36
17366709,41,female,married,bachelors,midwest,self-employed,1,1,19307.311925059275,768.2010900158707,5137.65855440566,0,gold,4,27.999851186742877,3.0,2976.0616378847944,2,2.0,3,8,1985.9
40202689,43,female,married,bachelors,northeast,student,0,1,12770.406536152972,775.8221713628104,3484.844293983077,5,gold,9,30.755370575682765,4.0,2351.66327977108,0,1.0,2,8,1743.3
23764007,64,male,married,bachelors,west,student,1,0,53199.444143613575,774.9104667819036,14531.348104503622,1,gold,10,22.360125144904405,5.0,6608.418857378105,1,2.0,2,8,1425.67
42552399,29,female,single,bachelors,west,self-employed,0,1,88584.33874378528,649.772159614278,20419.726182609626,2,standard,25,55.96271936884436,6.0,9857.9612755215,5,4.0,3,8,2649.22
62626162,76,male,married,bachelors,midwest,unemployed,0,1,44565.64156760171,816.4833618096611,12316.589831906866,6,platinum,10,45.35259449341054,7.0,5207.830260876873,3,3.0,0,8,1500.0
91939282,51,male,married,bachelors,west,unemployed,0,1,101239.0772080058,687.2951699628878,19999.40434828789,15,gold,16,47.63614809946985,,10770.40727630232,2,2.0,3,8,2022.38
89071183,37,female,married,bachelors,northeast,employed,0,0,29492.975429202703,656.5791856023363,7004.9793883817565,10,standard,14,25.33156690027059,6.0,4072.2011651846833,0,1.0,0,8,1215.9
13724186,80,female,married,bachelors,midwest,unemployed,0,1,34755.60863630448,699.1437575499558,6836.711589193454,6,standard,8,24.02021313060261,8.0,4056.420778190937,3,2.0,3,8,1516.01
26187750,60,male,married,graduate,west,student,1,1,27295.86472662372,747.2930015757082,6131.392831941676,11,gold,5,16.46849099502871,10.0,3622.9330721258143,1,2.0,0,8,1632.6
92219224,63,female,married,bachelors,midwest,unemployed,1,0,50525.54518386768,712.4013628848672,10727.913661191453,3,standard,10,44.51033414482164,11.0,5993.633469623955,1,3.0,0,8,1246.2
12752936,31,male,married,high school,midwest,student,0,0,65033.55258753872,733.4658008380055,15276.979273763536,15,gold,11,48.86291105632237,14.0,6907.856137912762,4,4.0,1,8,1471.25
92018823,43,female,married,bachelors,west,self-employed,1,1,13424.619473742983,707.9542195250945,2951.744466202,14,standard,5,11.408428827905643,13.0,2299.320653265654,2,1.0,3,8,1725.29
51584334,55,female,married,graduate,northeast,student,1,1,76462.45008574371,671.4590176871004,17196.19316199811,12,standard,16,39.487847602829866,10.0,9122.374057668105,3,5.0,0,8,1723.41
59853584,63,female,married,bachelors,northeast,self-employed,1,1,14249.9177258801,634.3380455444802,2739.99926741152,16,standard,3,26.179244921553178,6.0,2389.138358871081,1,0.0,3,8,1346.0
12518916,60,female,married,,south,self-employed,1,0,78066.78049136906,716.3056884218529,19621.499980744946,18,gold,13,25.568510405259865,8.0,8736.201279769288,1,2.0,2,8,2149.6
67043640,64,female,married,bachelors,midwest,employed,0,0,122918.51783922732,649.716240222582,31076.5356529806,9,standard,18,32.39339752286783,8.0,13388.981077496286,4,10.0,1,8,1394.06
65185825,56,female,married,bachelors,west,student,1,1,98414.93271015628,735.1533950790783,21738.82996256214,0,gold,15,53.61895739766823,10.0,11207.154559577675,5,4.0,0,8,1922.25
38662951,28,male,married,graduate,south,student,1,1,48734.85825943418,671.5951879887609,10332.882648680636,6,standard,7,83.44977654602513,3.0,5090.422638511782,3,4.0,0,8,1531.28
77473407,44,female,married,bachelors,midwest,self-employed,1,0,69042.42091237918,633.5909334318901,16455.38598697904,12,standard,13,85.9706725965676,7.0,7719.316943133573,3,4.0,2,8,2061.32
51221012,20,female,single,graduate,west,student,0,0,67603.9096661794,721.2130020187884,15653.991839376444,13,gold,18,58.86411264573332,,7711.410481153996,4,,0,8,1789.02
76649249,52,female,married,bachelors,northeast,unemployed,1,1,95309.82815513248,686.1322422765267,20653.92483515484,12,gold,25,25.096162598984165,13.0,10320.824697074086,2,2.0,0,8,1356.83
85310427,78,female,married,bachelors,midwest,unemployed,0,0,60101.75022846305,739.0447210911924,14332.134066878894,12,gold,7,118.80919080653156,8.0,7014.792190411143,0,3.0,2,8,1922.0
16487714,25,female,single,high school,south,unemployed,0,0,85446.05741590117,741.5725161156644,19352.86264762893,14,gold,16,22.301805828224342,6.0,9791.092205051864,3,10.0,1,8,1875.7
44215644,25,female,single,high school,south,employed,0,1,40535.95330368201,684.3793317126526,9873.011230328942,18,standard,11,35.61463720043126,6.0,5066.837106804831,3,1.0,1,8,1444.88
85419147,56,male,married,graduate,south,unemployed,0,1,21348.242051376157,656.8708736029681,4748.093733304613,7,standard,8,46.5099704024973,6.0,2836.176149307719,3,4.0,1,8,1184.74
34859563,31,female,married,bachelors,northeast,employed,0,0,75452.32182704042,727.5234578671298,20246.928709210963,15,gold,13,43.04676699629086,5.0,8542.283271442986,3,5.0,1,8,1728.36
48738780,77,female,married,bachelors,northeast,student,1,1,27363.96083826186,757.3220134837654,7021.538232226854,16,gold,9,27.539410135039947,4.0,3708.780106087379,2,1.0,1,8,1251.67
39817262,53,male,married,high school,south,unemployed,0,0,15418.322234666792,697.6809532117754,3122.2682183491697,13,standard,2,39.87592016722132,10.0,2650.355400297372,0,2.0,1,8,1453.2
38540355,20,female,single,bachelors,midwest,student,1,0,36893.85847240961,663.5488539021305,7240.262317441784,8,standard,14,19.53041448353666,10.0,4413.046781356481,3,3.0,0,8,574.18
96382806,62,female,married,graduate,south,employed,1,0,35667.912183445034,717.7636627416429,9116.067916683134,13,standard,15,40.16005579263615,7.0,4871.956679923063,5,4.0,2,8,1990.29
26774388,25,female,single,bachelors,west,employed,1,0,16688.29504828489,764.0137195469988,4566.320161078877,13,gold,7,68.66958127956526,8.0,3002.6790526199065,1,3.0,3,8,1880.53
64745501,31,female,married,graduate,west,employed,1,1,32230.64944777446,682.5255617016883,7453.06160116575,7,standard,10,13.073818015631671,5.0,4123.260238634724,5,3.0,2,8,2116.92
68398063,43,male,married,bachelors,south,employed,0,0,43449.32630311898,709.5503711793219,11755.756256022083,0,standard,10,12.087121780128529,7.0,5306.580384224963,2,3.0,3,8,1204.97
72108534,67,female,married,bachelors,midwest,employed,0,1,81418.77096002962,673.526259401687,18389.71028158872,9,standard,12,75.33833748049534,8.0,9495.182941730704,5,8.0,0,8,2107.88
52289104,65,female,married,high school,northeast,unemployed,1,0,52336.12000954603,774.7157639459072,11467.471941773403,9,gold,6,20.630432158204645,7.0,6704.908027832803,1,3.0,0,8,1424.02
78843781,43,male,single,high school,west,unemployed,0,1,117335.19007079808,616.8969881117437,23199.09997397934,0,standard,19,37.65502491637326,10.0,12713.767557556645,5,0.0,2,8,702.25
74494245,57,female,married,high school,northeast,student,1,0,60418.59320490113,689.2035259661975,15518.259590673695,15,standard,16,54.93097184363972,8.0,7321.424141426701,1,4.0,0,8,1713.35
48554049,43,male,married,high school,northeast,unemployed,0,1,128508.89805559687,720.0088942364071,24342.15636011492,13,platinum,15,34.549975891306126,16.0,13427.845028657874,3,5.0,1,8,2229.07
38743530,20,female,single,graduate,south,self-employed,0,1,20699.892644852625,712.2208200454605,4624.640710861108,18,standard,9,16.358030255617233,3.0,2950.820811627167,0,1.0,0,8,1359.44
76605535,47,female,married,high school,west,student,0,0,47741.44688604434,676.6904852093844,12363.932170098758,7,standard,8,21.067320460546004,9.0,5984.742030299451,2,2.0,0,8,1234.6
34218267,73,female,married,bachelors,west,self-employed,1,0,407845.3334550023,740.3742162452511,101968.04931459809,18,platinum,41,29.123340495389257,22.0,41458.77049181357,10,9.0,1,8,3993.27
86644490,43,female,married,bachelors,midwest,self-employed,1,1,94831.77161317832,755.3941304108259,21076.36656452444,8,platinum,13,16.692477557127102,4.0,10297.770106076525,5,4.0,2,8,2683.15
58825477,44,male,married,bachelors,midwest,student,0,1,17539.78338175339,594.9856923102288,2985.711536903664,17,standard,3,30.44732171443572,5.0,2441.021916354679,1,3.0,0,8,978.71
53691677,75,male,married,bachelors,west,unemployed,0,1,94976.46714304792,817.5997515094177,23716.006285098032,16,platinum,13,9.540064572183864,10.0,10469.682721161853,5,6.0,0,8,1719.78
19926326,40,female,married,graduate,west,unemployed,0,1,33978.01067878945,711.4452527680476,8055.002508265999,16,standard,5,44.37699859708631,5.0,3905.629779074148,1,1.0,1,8,1528.74
11774600,75,male,married,bachelors,west,employed,1,1,33719.55640364096,679.1500151392734,7533.179503529902,6,standard,11,61.86687073852786,4.0,4463.753415165504,3,2.0,0,8,1601.52
41031143,46,female,married,high school,northeast,unemployed,0,1,62194.80110969052,714.1686237343315,12512.5060135781,7,gold,14,21.3583665988908,10.0,6446.478792398278,3,4.0,2,8,1890.83
76216803,19,male,single,bachelors,west,unemployed,0,0,34501.08575353178,639.3463436372236,7941.889534205213,0,standard,14,35.61554587872602,6.0,4387.909205050226,1,1.0,0,8,1000.64
14061343,65,male,married,,south,employed,0,1,322855.7579335325,753.6924110892152,85262.61558228816,3,platinum,42,44.89447985959439,30.0,33319.71636036521,12,6.0,2,8,3583.83
57867707,79,female,married,high school,northeast,unemployed,1,1,55689.97231341089,738.9930480637632,14211.138955701805,12,gold,13,43.28576171936638,11.0,6485.07020999182,2,2.0,2,8,2041.75
40123659,44,female,married,bachelors,midwest,unemployed,1,1,23166.63309217036,688.9434078822201,5004.928844391369,0,standard,12,63.55421088342278,12.0,2835.708088488839,1,3.0,4,8,1746.48
10380034,65,male,married,high school,west,unemployed,1,1,74706.20552975776,762.4452891919478,19197.856515797917,18,gold,8,100.09392703589106,11.0,8837.250105151343,6,4.0,3,8,2233.7
76080536,47,female,married,bachelors,midwest,self-employed,0,0,31903.7462229781,680.4189894958748,5867.086358614442,16,standard,6,112.55042742032288,6.0,4866.7057082182255,1,2.0,1,8,1616.17
72815661,18,female,single,graduate,northeast,self-employed,1,0,68583.26044416564,792.1493047354971,18955.22711492716,15,platinum,8,43.138588498390966,,7474.202697208681,1,3.0,1,8,1939.21
61238836,72,male,married,graduate,midwest,self-employed,0,1,98010.57066478496,746.7418839610172,19482.370397883813,9,gold,13,48.55824852132055,4.0,10888.629416798492,4,8.0,1,8,1675.26
69343206,36,female,married,bachelors,midwest,unemployed,1,1,33941.44904523523,841.4928451321805,11133.94153276692,19,platinum,5,76.99595019459858,4.0,4830.583800430157,2,3.0,2,8,2452.62
39651974,54,male,married,high school,south,student,1,0,25386.82680717384,687.0344746694611,6873.759271929924,2,standard,7,77.7288779621698,2.0,3412.543700057436,4,3.0,2,8,978.32
48828134,41,male,married,bachelors,northeast,employed,1,1,200086.7842732964,814.8326979910523,61483.53982256242,12,platinum,15,48.223981176656885,,21206.56462588141,8,12.0,1,8,3161.7
94714329,19,female,married,bachelors,northeast,unemployed,0,0,90100.51104720635,677.8450599245417,23268.438415573437,2,standard,13,32.083333848279565,10.0,9266.39048796416,6,3.0,1,8,1343.05
94110003,65,male,married,graduate,northeast,student,0,0,115659.52638734184,711.2615608761869,26950.46474308536,19,gold,15,27.320073456605765,12.0,12635.499399940993,6,4.0,1,8,1628.91
52676453,34,female,married,graduate,south,unemployed,0,0,57327.74773128331,696.5931819726515,14891.847167387308,15,standard,5,81.69900212640275,6.0,6804.770689998729,0,2.0,4,8,1736.92
54311205,46,female,married,bachelors,south,student,0,0,20046.935016065152,670.6628733095988,5017.895532395946,5,standard,3,35.22480188180982,2.0,3111.296257261455,2,2.0,1,8,997.81
52310167,73,female,married,bachelors,midwest,employed,1,1,31906.99193723436,697.1079230588623,8744.061670374604,4,standard,7,26.963841985623404,6.0,3831.0066298510455,1,6.0,0,8,1603.98
11475560,44,female,married,bachelors,northeast,student,0,1,54568.78319412193,666.2261042799515,11566.323206800424,16,standard,9,40.766247719266445,6.0,6365.485583951385,2,5.0,1,8,1936.73
25014152,28,female,single,high school,south,unemployed,1,1,56145.71216387994,650.6371695455155,10588.835281995058,9,standard,12,45.308983259138,12.0,6954.1501806698425,2,1.0,0,8,1174.61
58244733,49,female,married,bachelors,midwest,unemployed,0,1,25724.33812801528,808.2312181200994,6470.21967928904,1,gold,4,22.89150620922459,10.0,3217.609754044958,3,5.0,2,8,1797.22
36527872,31,male,single,bachelors,northeast,unemployed,1,1,54623.87333758952,625.3985560707549,12263.126409882369,16,standard,14,65.02412562973791,7.0,6627.684626910062,2,3.0,1,8,1387.87
28942968,72,female,married,,northeast,self-employed,1,1,66726.09887775088,757.0482244621518,18230.99147909556,3,gold,11,26.04680322754245,8.0,7410.46391091178,1,4.0,0,8,1483.12
42621286,67,male,married,graduate,midwest,student,0,1,14426.59469846647,743.5405273751808,3614.177728477309,10,standard,4,33.49661859029567,4.0,2344.504244417641,1,2.0,2,8,1603.81
88988402,48,male,married,bachelors,midwest,self-employed,1,1,116684.56850873226,806.0129054768261,28432.549697037863,15,platinum,19,35.96818949395451,6.0,12015.098568072046,1,5.0,4,8,3139.81
